Date,Value,BCHAIN-MKPRU_nextday_predict,usd,usd_nextday_predict
6/14/20,9473.5,10103.0185546875,0.0,0.0
6/15/20,9330.07,10071.521484375,1710.45,1728.3233642578125
6/16/20,9426.7,9999.119140625,1719.85,1703.4755859375
6/17/20,9526.0,9998.693359375,1724.35,1698.1668701171875
6/18/20,9454.81,10056.619140625,1719.5,1705.3173828125
6/19/20,9380.03,10065.3515625,1734.75,1708.0736083984375
6/20/20,9300.15,10027.30859375,0.0,0.0
6/21/20,9357.43,9960.3056640625,0.0,0.0
6/22/20,9284.78,9944.5634765625,1761.85,1720.2747802734375
6/23/20,9691.9,9909.8603515625,1768.9,1746.319091796875
6/24/20,9621.49,10079.5615234375,1766.05,1760.688232421875
6/25/20,9276.58,10174.962890625,1756.55,1757.319091796875
6/26/20,9240.85,10054.9443359375,1747.6,1743.1239013671875
6/27/20,9154.45,9936.2958984375,0.0,0.0
6/28/20,9004.23,9828.0625,0.0,0.0
6/29/20,9127.47,9699.5712890625,1771.6,1729.7952880859375
6/30/20,9185.35,9682.5498046875,1768.1,1746.2764892578125
7/1/20,9133.97,9718.919921875,1771.05,1756.03125
7/2/20,9236.38,9725.970703125,1777.45,1760.0594482421875
7/3/20,9087.98,9773.68359375,1772.9,1764.470458984375
7/4/20,9072.42,9737.796875,0.0,0.0
7/5/20,9131.31,9696.8291015625,0.0,0.0
7/6/20,9089.09,9699.576171875,1787.9,1761.4949951171875
7/7/20,9348.91,9688.7294921875,1789.55,1770.4833984375
7/8/20,9256.23,9802.0849609375,1811.1,1776.296875
7/9/20,9440.07,9843.361328125,1812.1,1793.6390380859375
7/10/20,9238.04,9941.8330078125,1803.1,1800.0909423828125
7/11/20,9287.4,9911.0830078125,0.0,0.0
7/12/20,9235.96,9896.1162109375,0.0,0.0
7/13/20,9295.9,9865.14453125,1807.5,1790.79345703125
7/14/20,9238.13,9873.4326171875,1801.9,1788.1708984375
7/15/20,9254.52,9857.6455078125,1804.6,1784.985107421875
7/16/20,9193.51,9853.1640625,1807.7,1787.505126953125
7/17/20,9131.0,9823.9892578125,1807.35,1792.9615478515625
7/18/20,9154.19,9774.59765625,0.0,0.0
7/19/20,9174.71,9754.23046875,0.0,0.0
7/20/20,9214.66,9756.958984375,1815.65,1795.2498779296875
7/21/20,9163.87,9781.1962890625,1842.55,1801.8358154296875
7/22/20,9392.66,9774.8564453125,1852.4,1825.5091552734373
7/23/20,9537.4,9873.1865234375,1878.3,1841.094970703125
7/24/20,9613.11,10013.1455078125,1902.1,1861.5557861328125
7/25/20,9551.28,10134.58984375,0.0,0.0
7/26/20,9707.5,10169.8994140625,0.0,0.0
7/27/20,9938.83,10248.576171875,1936.65,1883.48828125
7/28/20,11042.4,10407.955078125,1940.9,1913.8477783203125
7/29/20,10934.94,11041.166015625,1950.9,1921.2333984375
7/30/20,11102.67,11415.8330078125,1957.65,1923.55810546875
7/31/20,11114.93,11662.2392578125,1964.9,1927.856201171875
8/1/20,11343.88,11775.947265625,0.0,0.0
8/2/20,11823.69,11926.9619140625,0.0,0.0
8/3/20,11077.77,12251.8857421875,1958.55,1936.2337646484373
8/4/20,11242.57,12070.8701171875,1977.9,1934.6273193359373
8/5/20,11194.25,11985.873046875,2048.15,1951.3671875
8/6/20,11750.28,11925.3486328125,2067.15,2020.616455078125
8/7/20,11772.94,12177.0,2031.15,2054.8173828125
8/8/20,11605.6,12366.6982421875,0.0,0.0
8/9/20,11767.6,12372.8544921875,0.0,0.0
8/10/20,11684.06,12429.2392578125,2044.5,2013.10400390625
8/11/20,11893.03,12418.3212890625,1939.65,2002.460205078125
8/12/20,11392.43,12507.521484375,1931.9,1915.176513671875
8/13/20,11573.11,12309.353515625,1944.25,1891.935546875
8/14/20,11777.43,12257.1044921875,1944.75,1923.246337890625
8/15/20,11774.38,12350.4619140625,0.0,0.0
8/16/20,11873.98,12418.560546875,0.0,0.0
8/17/20,11914.01,12501.9560546875,1972.85,1947.029541015625
8/18/20,12293.72,12566.62890625,2008.75,1974.209716796875
8/19/20,11969.53,12791.951171875,1981.0,2005.1424560546875
8/20/20,11734.0,12761.8623046875,1927.15,1977.1939697265625
8/21/20,11865.82,12589.3720703125,1924.35,1908.21044921875
8/22/20,11522.8,12545.416015625,0.0,0.0
8/23/20,11683.44,12362.74609375,0.0,0.0
8/24/20,11653.02,12332.2998046875,1943.95,1889.138427734375
8/25/20,11763.93,12321.4130859375,1911.15,1919.074951171875
8/26/20,11337.4,12376.8095703125,1932.95,1910.280029296875
8/27/20,11467.37,12197.8017578125,1923.85,1921.692138671875
8/28/20,11302.01,12137.9267578125,1957.35,1918.9822998046875
8/29/20,11534.75,12037.0732421875,0.0,0.0
8/30/20,11481.64,12097.0146484375,0.0,0.0
8/31/20,11707.78,12124.5009765625,0.0,0.0
9/1/20,11659.57,12250.7490234375,1972.35,1943.0341796875
9/2/20,11923.25,12306.3271484375,1947.05,1962.4779052734373
9/3/20,11397.44,12460.6005859375,1940.45,1938.433837890625
9/4/20,10187.51,12285.46484375,1926.3,1918.072265625
9/5/20,10467.89,11540.4267578125,0.0,0.0
9/6/20,10159.62,11209.4169921875,0.0,0.0
9/7/20,10254.93,10935.5546875,1928.45,1904.33251953125
9/8/20,10367.74,10848.9404296875,1910.95,1908.669921875
9/9/20,10121.52,10888.13671875,1947.2,1901.0712890625
9/10/20,10227.83,10812.4794921875,1966.25,1930.75048828125
9/11/20,10352.66,10807.4833984375,1947.4,1959.2706298828125
9/12/20,10395.44,10875.2138671875,0.0,0.0
9/13/20,10446.44,10944.7080078125,0.0,0.0
9/14/20,10330.77,11008.53125,1958.7,1943.5859375
9/15/20,10674.64,10986.3544921875,1949.35,1938.585205078125
9/16/20,10785.62,11129.6728515625,1961.8,1930.249267578125
9/17/20,10948.43,11287.638671875,1936.25,1939.812744140625
9/18/20,10943.89,11458.0712890625,1950.85,1923.5567626953125
9/19/20,10931.79,11550.4794921875,0.0,0.0
9/20/20,11081.43,11582.76953125,0.0,0.0
9/21/20,10919.65,11665.1650390625,1909.35,1930.08203125
9/22/20,10430.46,11635.8798828125,1906.0,1900.8441162109373
9/23/20,10532.22,11362.255859375,1873.4,1888.263916015625
9/24/20,10234.48,11230.447265625,1861.75,1864.307373046875
9/25/20,10732.43,11033.0830078125,1859.7,1851.190673828125
9/26/20,10692.84,11162.3984375,0.0,0.0
9/27/20,10732.4,11262.65234375,0.0,0.0
9/28/20,10774.24,11334.857421875,1864.3,1852.0361328125
9/29/20,10692.33,11389.2255859375,1883.95,1860.3939208984373
9/30/20,10840.8,11373.6669921875,1886.9,1879.41650390625
10/1/20,10777.92,11426.671875,1902.0,1884.886962890625
10/2/20,10619.24,11432.8330078125,1903.05,1891.85009765625
10/3/20,10575.06,11350.89453125,0.0,0.0
10/4/20,10551.77,11271.70703125,0.0,0.0
10/5/20,10673.46,11217.59375,1909.6,1890.5374755859373
10/6/20,10788.56,11252.4736328125,1913.4,1891.6536865234373
10/7/20,10603.74,11342.185546875,1884.5,1894.4964599609373
10/8/20,10670.8,11308.794921875,1887.45,1870.7734375
10/9/20,10923.3,11305.8984375,1923.25,1865.2474365234373
10/10/20,11063.19,11432.2060546875,0.0,0.0
10/11/20,11302.67,11589.001953125,0.0,0.0
10/12/20,11376.61,11797.953125,1925.5,1900.8917236328125
10/13/20,11540.04,11954.0673828125,1891.3,1918.811279296875
10/14/20,11428.24,12110.8427734375,1910.05,1887.3372802734373
10/15/20,11431.32,12135.5732421875,1891.9,1886.6318359375
10/16/20,11503.73,12129.890625,1905.05,1877.744140625
10/17/20,11327.57,12157.43359375,0.0,0.0
10/18/20,11366.51,12086.931640625,0.0,0.0
10/19/20,11508.2,12055.837890625,1905.6,1887.2799072265625
10/20/20,11758.16,12115.8671875,1898.4,1894.22998046875
10/21/20,11925.46,12287.548828125,1924.15,1888.72021484375
10/22/20,12831.56,12479.59375,1900.95,1906.525390625
10/23/20,12990.25,13050.8623046875,1903.65,1893.4091796875
10/24/20,12944.52,13484.5185546875,0.0,0.0
10/25/20,13128.46,13662.0380859375,0.0,0.0
10/26/20,13036.77,13809.2529296875,1898.45,1886.3363037109373
10/27/20,13076.37,13824.5244140625,1905.7,1882.0179443359373
10/28/20,13651.47,13833.365234375,1869.95,1888.9814453125
10/29/20,13289.0,14143.884765625,1870.3,1862.938232421875
10/30/20,13458.66,14141.6298828125,1881.85,1853.0919189453125
10/31/20,13564.72,14193.11328125,0.0,0.0
11/1/20,13810.32,14278.5830078125,0.0,0.0
11/2/20,13758.88,14456.8193359375,1889.9,1866.0823974609373
11/3/20,13575.17,14526.0244140625,1908.3,1881.246337890625
11/4/20,14023.31,14443.576171875,1900.15,1899.27001953125
11/5/20,14155.59,14625.7041015625,1938.45,1893.4794921875
11/6/20,15591.39,14816.6513671875,1940.8,1917.3226318359373
11/7/20,15595.77,15712.6572265625,0.0,0.0
11/8/20,14839.84,16234.55859375,0.0,0.0
11/9/20,15490.6,15999.42578125,1867.3,1926.857421875
11/10/20,15328.53,16166.0791015625,1878.7,1860.1927490234373
11/11/20,15317.04,16186.447265625,1860.95,1844.744384765625
11/12/20,15708.65,16173.6201171875,1874.85,1842.130859375
11/13/20,16295.57,16388.3203125,1890.9,1861.287109375
11/14/20,16339.33,16853.876953125,0.0,0.0
11/15/20,16091.07,17120.77734375,0.0,0.0
11/16/20,15968.16,17070.001953125,1885.6,1885.4525146484373
11/17/20,16725.15,16933.798828125,1889.05,1885.3358154296875
11/18/20,17679.72,17304.67578125,1876.1,1879.9656982421875
11/19/20,17798.45,18096.005859375,1857.35,1864.2125244140625
11/20/20,17820.57,18565.23046875,1875.7,1842.6436767578125
11/21/20,18687.45,18744.224609375,0.0,0.0
11/22/20,18699.75,19320.716796875,0.0,0.0
11/23/20,18422.28,19602.40625,1840.2,1853.96435546875
11/24/20,18398.91,19511.388671875,1799.6,1835.11767578125
11/25/20,19172.52,19418.541015625,1810.2,1793.53271484375
11/26/20,18739.8,19866.078125,1807.4,1791.4110107421875
11/27/20,17151.44,19818.87890625,1779.3,1799.861328125
11/28/20,17138.87,18750.748046875,0.0,0.0
11/29/20,17732.42,18216.96875,0.0,0.0
11/30/20,18191.6,18393.818359375,1762.55,1783.1370849609375
12/1/20,19709.73,18820.4609375,1810.75,1760.9324951171875
12/2/20,18792.52,19985.63671875,1822.6,1792.607177734375
12/3/20,19226.97,19947.583984375,1832.35,1820.5479736328125
12/4/20,19454.54,20091.7421875,1843.0,1830.998046875
12/5/20,18670.49,20294.986328125,0.0,0.0
12/6/20,19155.06,19870.890625,0.0,0.0
12/7/20,19377.66,19960.484375,1859.95,1833.465087890625
12/8/20,19181.41,20181.5,1868.15,1842.0775146484373
12/9/20,18318.87,20159.25,1841.75,1849.3812255859373
12/10/20,18554.15,19576.1015625,1844.35,1827.6217041015625
12/11/20,18247.76,19445.26953125,1842.0,1819.995849609375
12/12/20,18029.36,19231.103515625,0.0,0.0
12/13/20,18803.44,19001.765625,0.0,0.0
12/14/20,19164.48,19393.44140625,1831.15,1821.8387451171875
12/15/20,19276.59,19838.953125,1850.65,1818.2099609375
12/16/20,19439.75,20098.453125,1851.95,1834.4434814453125
12/17/20,21379.48,20286.720703125,1890.75,1843.8367919921875
12/18/20,22847.46,21622.095703125,1879.75,1875.5562744140625
12/19/20,23150.79,23242.7265625,0.0,0.0
12/20/20,23869.92,24084.787109375,0.0,0.0
12/21/20,23490.58,24816.560546875,1880.0,1874.667236328125
12/22/20,22745.48,24770.443359375,1877.1,1864.690673828125
12/23/20,23824.99,24164.5,1875.0,1856.713134765625
12/24/20,23253.37,24705.876953125,0.0,0.0
12/25/20,23715.53,24549.236328125,0.0,0.0
12/26/20,24693.58,24792.77734375,0.0,0.0
12/27/20,26443.21,25599.00390625,0.0,0.0
12/28/20,26246.58,27182.75390625,0.0,0.0
12/29/20,27036.69,27551.388671875,1874.3,1854.2686767578125
12/30/20,27376.37,28164.87109375,1887.6,1855.989013671875
12/31/20,28856.59,28585.587890625,0.0,0.0
1/1/21,28982.56,29839.23046875,0.0,0.0
1/2/21,29393.75,30294.794921875,0.0,0.0
1/3/21,32195.46,30686.36328125,0.0,0.0
1/4/21,33000.78,33070.9453125,1943.2,1869.9794921875
1/5/21,32035.03,34359.33203125,1940.35,1922.6710205078125
1/6/21,34046.67,33702.63671875,1931.95,1935.383056640625
1/7/21,36860.41,35230.0,1920.1,1917.4119873046875
1/8/21,39486.04,38056.59375,1862.9,1895.0980224609373
1/9/21,40670.25,40917.28125,0.0,0.0
1/10/21,40240.72,42310.19921875,0.0,0.0
1/11/21,38240.09,41894.21875,1847.25,1842.7139892578125
1/12/21,35544.94,39856.875,1841.25,1819.7816162109373
1/13/21,34011.82,37159.9375,1858.85,1823.5526123046875
1/14/21,37393.13,35554.484375,1841.75,1850.2677001953125
1/15/21,39158.47,38507.1484375,1839.0,1848.0604248046875
1/16/21,36828.52,40550.015625,0.0,0.0
1/17/21,36065.2,38411.4296875,0.0,0.0
1/18/21,35793.01,37347.17578125,1833.05,1837.638427734375
1/19/21,36632.35,36978.05859375,1834.7,1826.3865966796875
1/20/21,36020.13,37717.4609375,1856.6,1823.6568603515625
1/21/21,35538.98,37232.9296875,1862.1,1842.0799560546875
1/22/21,30797.88,36693.11328125,1852.7,1853.77880859375
1/23/21,33002.38,32339.060546875,0.0,0.0
1/24/21,32099.74,33678.83984375,0.0,0.0
1/25/21,32276.84,33215.9453125,1856.85,1844.8953857421875
1/26/21,32243.26,33255.046875,1856.6,1840.4105224609373
1/27/21,32541.8,33222.1484375,1843.0,1839.6492919921875
1/28/21,30419.17,33458.953125,1853.7,1829.5654296875
1/29/21,33403.17,31663.70703125,1863.8,1835.570068359375
1/30/21,34314.26,33869.22265625,0.0,0.0
1/31/21,34318.1,35197.6953125,0.0,0.0
2/1/21,33136.46,35396.0703125,1862.95,1849.6226806640625
2/2/21,33522.9,34336.8828125,1833.1,1853.63720703125
2/3/21,35529.66,34508.859375,1835.45,1826.86181640625
2/4/21,37676.25,36387.3203125,1785.9,1817.09423828125
2/5/21,37002.09,38688.89453125,1802.95,1779.728271484375
2/6/21,38278.61,38359.43359375,0.0,0.0
2/7/21,39323.26,39431.875,0.0,0.0
2/8/21,38928.1,40556.4765625,1835.25,1782.668701171875
2/9/21,46364.3,40274.5,1839.6,1820.72119140625
2/10/21,46589.58,47447.9765625,1842.65,1840.9603271484373
2/11/21,44878.17,48174.80859375,1840.1,1841.0311279296875
2/12/21,48013.38,46155.7265625,1816.35,1830.465576171875
2/13/21,47471.4,49365.31640625,0.0,0.0
2/14/21,47185.19,48784.8515625,0.0,0.0
2/15/21,48720.37,48419.8125,1817.3,1803.9476318359373
2/16/21,47951.85,50046.47265625,1794.25,1795.848388671875
2/17/21,49160.1,49121.3671875,1780.7,1781.4278564453125
2/18/21,52118.23,50380.109375,1773.15,1768.92822265625
2/19/21,51608.15,53440.6796875,1786.2,1763.1265869140625
2/20/21,55916.5,52549.34375,0.0,0.0
2/21/21,56001.2,57204.3046875,0.0,0.0
2/22/21,57487.86,56738.0390625,1807.45,1775.5054931640625
2/23/21,54123.4,58288.36328125,1799.65,1799.8599853515625
2/24/21,48880.43,54201.3671875,1788.0,1800.4478759765625
2/25/21,50624.84,48973.29296875,1779.65,1783.2874755859375
2/26/21,46800.42,51750.03125,1742.85,1766.8443603515625
2/27/21,46340.31,47462.578125,0.0,0.0
2/28/21,46155.87,47312.4140625,0.0,0.0
3/1/21,45113.92,47189.73828125,1734.15,1734.2493896484375
3/2/21,49618.43,46078.58203125,1723.85,1718.2109375
3/3/21,48356.04,50792.39453125,1711.4,1712.7862548828125
3/4/21,50477.7,49222.09375,1712.1,1707.0811767578125
3/5/21,48448.91,51419.2578125,1696.25,1707.638916015625
3/6/21,48861.38,49090.22265625,0.0,0.0
3/7/21,48881.59,49682.78125,0.0,0.0
3/8/21,51169.7,49737.51953125,1687.05,1697.681884765625
3/9/21,52299.33,52196.1875,1716.9,1685.3665771484375
3/10/21,54881.52,53213.85546875,1716.2,1702.7545166015625
3/11/21,55997.23,55854.2734375,1724.25,1713.10546875
3/12/21,57764.0,56731.40625,1704.8,1718.83154296875
3/13/21,57253.28,58495.96875,0.0,0.0
3/14/21,61258.73,57601.73046875,0.0,0.0
3/15/21,59133.47,62263.4453125,1723.65,1702.5633544921875
3/16/21,55754.72,58987.74609375,1735.0,1705.668701171875
3/17/21,56872.38,55588.5078125,1729.65,1718.86767578125
3/18/21,58913.0,57635.87890625,1725.9,1720.693359375
3/19/21,57665.9,59739.90625,1735.2,1715.4698486328125
3/20/21,58075.1,57844.9453125,0.0,0.0
3/21/21,58085.8,58565.60546875,0.0,0.0
3/22/21,57411.17,58488.8515625,1736.15,1719.244873046875
3/23/21,54204.96,57706.76953125,1726.2,1723.141357421875
3/24/21,54477.46,54197.80859375,1730.5,1716.9522705078125
3/25/21,52508.23,55176.38671875,1737.3,1716.54541015625
3/26/21,51415.92,52946.609375,1731.8,1723.236083984375
3/27/21,55074.47,52057.8828125,0.0,0.0
3/28/21,55863.93,56271.2578125,0.0,0.0
3/29/21,55783.71,56618.24609375,1705.95,1722.775390625
3/30/21,57627.67,56301.83984375,1683.95,1701.623291015625
3/31/21,58730.13,58379.54296875,1691.05,1675.425048828125
4/1/21,58735.25,59295.046875,1726.05,1673.5477294921875
4/2/21,58736.92,59065.60546875,0.0,0.0
4/3/21,59031.32,59074.33984375,0.0,0.0
4/4/21,57076.49,59424.328125,0.0,0.0
4/5/21,58206.55,57110.8984375,0.0,0.0
4/6/21,59054.1,58852.4375,1744.65,1706.133056640625
4/7/21,58020.46,59583.65234375,1738.05,1738.2298583984375
4/8/21,55947.27,58188.265625,1755.5,1740.1353759765625
4/9/21,58048.59,56042.046875,1741.2,1743.552001953125
4/10/21,58102.58,58889.59765625,0.0,0.0
4/11/21,59774.0,58528.1328125,0.0,0.0
4/12/21,59964.87,60406.8125,1732.85,1730.8140869140625
4/13/21,59834.74,60258.7265625,1747.95,1716.381591796875
4/14/21,63554.44,60062.27734375,1735.55,1724.2550048828125
4/15/21,62969.12,64409.8515625,1757.2,1723.4185791015625
4/16/21,63252.63,62812.40234375,1774.45,1739.1820068359375
4/17/21,61455.98,63338.71875,0.0,0.0
4/18/21,60087.09,61139.90625,0.0,0.0
4/19/21,56251.48,60047.91796875,1774.5,1760.75244140625
4/20/21,55703.14,55927.74609375,1777.85,1766.8419189453125
4/21/21,56507.91,56239.4453125,1798.2,1765.8154296875
4/22/21,53808.8,57262.88671875,1787.75,1778.422607421875
4/23/21,51731.71,54016.48828125,1781.8,1775.3212890625
4/24/21,51153.13,52195.66796875,0.0,0.0
4/25/21,50110.53,51924.6796875,0.0,0.0
4/26/21,49075.58,50882.3515625,1773.35,1766.1851806640625
4/27/21,54056.64,49885.16796875,1784.15,1756.5811767578125
4/28/21,55071.46,55387.85546875,1772.2,1764.1151123046875
4/29/21,54884.1,55943.18359375,1762.65,1761.8865966796875
4/30/21,53584.15,55438.23828125,1767.65,1752.864013671875
5/1/21,57796.62,53994.70703125,0.0,0.0
5/2/21,57857.5,58925.78125,0.0,0.0
5/3/21,56610.46,58316.2109375,0.0,0.0
5/4/21,57213.33,56827.07421875,1797.75,1753.7874755859375
5/5/21,53241.72,57779.484375,1782.25,1780.2720947265625
5/6/21,57473.23,53154.76953125,1813.15,1779.7230224609375
5/7/21,56428.16,58689.21875,1836.55,1796.5799560546875
5/8/21,57380.27,56785.65234375,0.0,0.0
5/9/21,58928.81,57996.2734375,0.0,0.0
5/10/21,58280.73,59574.77734375,1840.45,1820.8857421875
5/11/21,55883.5,58494.59375,1829.1,1828.6031494140625
5/12/21,56750.0,55889.265625,1830.7,1814.842529296875
5/13/21,49007.09,57409.56640625,1821.8,1807.4842529296875
5/14/21,49702.27,48512.93359375,1838.1,1800.9981689453125
5/15/21,49922.52,50684.6015625,0.0,0.0
5/16/21,46736.58,50938.84765625,0.0,0.0
5/17/21,46441.64,47421.7734375,1853.7,1815.29296875
5/18/21,43596.24,47387.79296875,1866.75,1837.483642578125
5/19/21,42912.19,44473.01171875,1888.45,1854.8310546875
5/20/21,36964.27,43906.63671875,1878.3,1873.6514892578125
5/21/21,40784.32,38013.70703125,1875.9,1866.4593505859373
5/22/21,37280.35,41683.953125,0.0,0.0
5/23/21,37528.3,38521.203125,0.0,0.0
5/24/21,34754.54,38495.125,1880.15,1855.63623046875
5/25/21,38728.59,35886.44921875,1887.0,1856.302978515625
5/26/21,38410.5,39325.3046875,1899.75,1865.9912109375
5/27/21,39266.04,39422.94140625,1891.45,1881.8277587890625
5/28/21,38445.29,40133.453125,1899.95,1879.2874755859373
5/29/21,35689.62,39376.1640625,0.0,0.0
5/30/21,34647.67,36698.5859375,0.0,0.0
5/31/21,35684.59,35557.51171875,0.0,0.0
6/1/21,37310.54,36477.4765625,1899.35,1881.8173828125
6/2/21,36662.64,38155.04296875,1902.75,1882.5286865234373
6/3/21,37585.24,37748.1015625,1866.55,1885.25439453125
6/4/21,39188.59,38509.59375,1890.6,1855.7869873046875
6/5/21,36885.51,40114.10546875,0.0,0.0
6/6/21,35530.38,38086.28125,0.0,0.0
6/7/21,35816.17,36615.80078125,1888.4,1865.56787109375
6/8/21,33514.87,36802.296875,1893.15,1875.43017578125
6/9/21,33450.19,34786.3671875,1894.6,1882.15478515625
6/10/21,37338.36,34484.35546875,1888.65,1883.302490234375
6/11/21,36704.57,37995.0390625,1881.05,1876.1314697265625
6/12/21,37313.18,37956.82421875,0.0,0.0
6/13/21,35494.9,38383.83984375,0.0,0.0
6/14/21,39066.82,36718.52734375,1865.6,1866.046630859375
6/15/21,40525.8,39837.953125,1865.1,1851.0279541015625
6/16/21,40188.56,41663.33984375,1860.75,1848.320068359375
6/17/21,38324.87,41427.2890625,1778.7,1848.542724609375
6/18/21,38068.04,39554.37109375,1773.1,1782.947998046875
6/19/21,35729.82,39206.02734375,0.0,0.0
6/20/21,35524.17,37038.99609375,0.0,0.0
6/21/21,35592.35,36685.16015625,1775.05,1754.4757080078125
6/22/21,31686.55,36754.07421875,1775.05,1761.297607421875
6/23/21,32447.59,33213.328125,1791.6,1774.2152099609375
6/24/21,33674.66,33380.51171875,1784.85,1792.6253662109375
6/25/21,34639.38,34535.90625,1786.65,1790.510986328125
6/26/21,31640.58,35578.57421875,0.0,0.0
6/27/21,32160.91,33025.73828125,0.0,0.0
6/28/21,34644.45,33001.43359375,1780.3,1783.256591796875
6/29/21,34456.67,35236.08984375,1755.45,1772.1993408203125
6/30/21,35847.7,35509.765625,1763.15,1747.718505859375
7/1/21,35047.36,36739.7578125,1781.5,1745.2625732421875
7/2/21,33536.88,36203.1015625,1786.15,1765.0816650390625
7/3/21,33856.86,34742.32421875,0.0,0.0
7/4/21,34688.98,34852.6015625,0.0,0.0
7/5/21,35309.3,35687.15625,1791.35,1779.4432373046875
7/6/21,33747.97,36404.71484375,1809.85,1785.0279541015625
7/7/21,34211.01,35087.35546875,1804.65,1797.16259765625
7/8/21,33839.04,35279.82421875,1807.7,1795.1788330078125
7/9/21,32877.41,35012.40625,1806.0,1792.5628662109375
7/10/21,33818.52,34114.35546875,0.0,0.0
7/11/21,33515.57,34804.015625,0.0,0.0
7/12/21,34227.64,34676.73828125,1792.4,1789.8843994140625
7/13/21,33158.25,35263.41015625,1813.85,1778.85986328125
7/14/21,32686.56,34404.86328125,1823.2,1792.8538818359375
7/15/21,32814.61,33823.203125,1823.75,1810.041259765625
7/16/21,31738.59,33856.953125,1824.3,1815.00439453125
7/17/21,31421.25,32945.890625,0.0,0.0
7/18/21,31520.66,32505.935546875,0.0,0.0
7/19/21,31783.49,32530.8125,1814.9,1812.7276611328125
7/20/21,30815.94,32776.59375,1823.05,1801.9864501953125
7/21/21,29790.24,31995.90234375,1802.15,1804.3262939453125
7/22/21,32118.06,30953.962890625,1799.45,1791.4520263671875
7/23/21,32297.89,32714.828125,1799.6,1784.4212646484375
7/24/21,33581.63,33313.72265625,0.0,0.0
7/25/21,34279.34,34496.19140625,0.0,0.0
7/26/21,35365.2,35321.98828125,1800.2,1785.6063232421875
7/27/21,37318.14,36405.09765625,1800.35,1789.3643798828125
7/28/21,39405.95,38344.00390625,1796.6,1791.361328125
7/29/21,40002.53,40559.76171875,1829.3,1788.1204833984375
7/30/21,40005.93,41352.86328125,1825.75,1811.777587890625
7/31/21,42214.15,41369.61328125,0.0,0.0
8/1/21,41659.06,43507.68359375,0.0,0.0
8/2/21,40000.46,43114.75390625,1811.45,1818.8004150390625
8/3/21,39193.94,41409.58984375,1812.65,1803.2919921875
8/4/21,38138.0,40557.0078125,1829.1,1794.7564697265625
8/5/21,39750.14,39524.91796875,1800.75,1807.828369140625
8/6/21,40882.0,41009.50390625,1762.9,1793.349853515625
8/7/21,42825.95,42201.34375,0.0,0.0
8/8/21,44634.13,44093.6484375,0.0,0.0
8/9/21,43816.14,45893.4296875,1738.85,1755.1763916015625
8/10/21,46333.46,45001.4140625,1723.35,1724.7958984375
8/11/21,45608.37,47481.0,1743.6,1710.6888427734375
8/12/21,45611.46,46736.8046875,1747.4,1729.81201171875
8/13/21,44417.78,46696.546875,1773.85,1747.2806396484375
8/14/21,47833.98,45483.9453125,0.0,0.0
8/15/21,47112.19,49059.91796875,0.0,0.0
8/16/21,47056.41,48234.328125,1786.35,1771.189697265625
8/17/21,45982.55,48094.140625,1789.45,1785.0306396484375
8/18/21,44648.57,46963.86328125,1783.45,1783.9761962890625
8/19/21,44777.86,45625.2265625,1782.05,1771.6591796875
8/20/21,46734.65,45835.91796875,1779.05,1763.193115234375
8/21/21,49327.75,47879.26953125,0.0,0.0
8/22/21,48932.02,50507.84765625,0.0,0.0
8/23/21,49335.68,49870.4609375,1802.0,1759.8800048828125
8/24/21,49523.5,50229.91015625,1808.45,1779.7884521484375
8/25/21,47744.58,50407.40625,1788.7,1795.9659423828125
8/26/21,48972.09,48488.94921875,1786.6,1783.125
8/27/21,46962.8,49962.14453125,1798.5,1771.729248046875
8/28/21,49056.86,47773.90625,0.0,0.0
8/29/21,48897.65,50121.87890625,0.0,0.0
8/30/21,48806.78,49841.83203125,0.0,0.0
8/31/21,47074.77,49687.33984375,1814.85,1779.1383056640625
9/1/21,47155.87,47838.0234375,1811.8,1798.8997802734375
9/2/21,48862.76,48063.375,1812.55,1803.8199462890625
9/3/21,49329.01,49905.78125,1823.7,1801.32275390625
9/4/21,50035.33,50278.48828125,0.0,0.0
9/5/21,49947.38,50938.0,0.0,0.0
9/6/21,51769.06,50760.51171875,1821.6,1807.020751953125
9/7/21,52677.4,52722.234375,1802.15,1807.719970703125
9/8/21,46809.17,53534.27734375,1786.0,1790.94482421875
9/9/21,46078.38,46988.546875,1788.25,1771.2568359375
9/10/21,46368.69,46907.20703125,1794.6,1769.7880859375
